 numangles= 181
  g= 5.55944D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    1.5300D+02       2.0118D-01       1.7364D-01      -1.6755D-01      -1.3124D-02       1.8741D-01      -7.3478D-02
    1.5400D+02       2.0146D-01       1.7477D-01      -1.7080D-01      -1.2435D-02       1.8812D-01      -7.0928D-02
    1.5500D+02       2.0176D-01       1.7605D-01      -1.7390D-01      -1.1737D-02       1.8890D-01      -6.8071D-02
    1.5600D+02       2.0209D-01       1.7744D-01      -1.7685D-01      -1.1033D-02       1.8976D-01      -6.4947D-02
    1.5700D+02       2.0243D-01       1.7894D-01      -1.7965D-01      -1.0326D-02       1.9069D-01      -6.1597D-02
    1.5800D+02       2.0279D-01       1.8054D-01      -1.8231D-01      -9.6202D-03       1.9166D-01      -5.8062D-02
    1.5900D+02       2.0317D-01       1.8221D-01      -1.8483D-01      -8.9176D-03       1.9269D-01      -5.4384D-02
    1.6000D+02       2.0355D-01       1.8394D-01      -1.8721D-01      -8.2221D-03       1.9375D-01      -5.0604D-02
    1.6100D+02       2.0394D-01       1.8572D-01      -1.8945D-01      -7.5366D-03       1.9483D-01      -4.6759D-02
    1.6200D+02       2.0434D-01       1.8753D-01      -1.9156D-01      -6.8644D-03       1.9593D-01      -4.2888D-02
    1.6300D+02       2.0473D-01       1.8935D-01      -1.9353D-01      -6.2085D-03       1.9704D-01      -3.9027D-02
    1.6400D+02       2.0513D-01       1.9117D-01      -1.9537D-01      -5.5719D-03       1.9815D-01      -3.5211D-02
    1.6500D+02       2.0552D-01       1.9297D-01      -1.9708D-01      -4.9576D-03       1.9924D-01      -3.1471D-02
    1.6600D+02       2.0589D-01       1.9474D-01      -1.9866D-01      -4.3684D-03       2.0032D-01      -2.7839D-02
    1.6700D+02       2.0626D-01       1.9646D-01      -2.0012D-01      -3.8070D-03       2.0136D-01      -2.4341D-02
    1.6800D+02       2.0662D-01       1.9812D-01      -2.0146D-01      -3.2759D-03       2.0237D-01      -2.1004D-02
    1.6900D+02       2.0695D-01       1.9969D-01      -2.0268D-01      -2.7777D-03       2.0332D-01      -1.7851D-02
    1.7000D+02       2.0727D-01       2.0118D-01      -2.0378D-01      -2.3147D-03       2.0423D-01      -1.4904D-02
    1.7100D+02       2.0756D-01       2.0257D-01      -2.0477D-01      -1.8889D-03       2.0507D-01      -1.2182D-02
    1.7200D+02       2.0783D-01       2.0384D-01      -2.0565D-01      -1.5025D-03       2.0584D-01      -9.7026D-03
    1.7300D+02       2.0808D-01       2.0499D-01      -2.0643D-01      -1.1571D-03       2.0653D-01      -7.4803D-03
    1.7400D+02       2.0829D-01       2.0600D-01      -2.0709D-01      -8.5449D-04       2.0715D-01      -5.5285D-03
    1.7500D+02       2.0848D-01       2.0688D-01      -2.0765D-01      -5.9596D-04       2.0768D-01      -3.8584D-03
    1.7600D+02       2.0863D-01       2.0760D-01      -2.0810D-01      -3.8276D-04       2.0812D-01      -2.4793D-03
    1.7700D+02       2.0875D-01       2.0817D-01      -2.0846D-01      -2.1590D-04       2.0846D-01      -1.3990D-03
    1.7800D+02       2.0884D-01       2.0858D-01      -2.0871D-01      -9.6142D-05       2.0871D-01      -6.2314D-04
    1.7900D+02       2.0889D-01       2.0883D-01      -2.0886D-01      -2.4064D-05       2.0886D-01      -1.5599D-04
    1.8000D+02       2.0891D-01       2.0891D-01      -2.0891D-01      -1.9377D-19       2.0891D-01       0.0000D+00
